timestamp,well,culture_id,cell_concentration_cells_per_ml,absorbance
2025-10-26T07:24:09.487456+00:00,F3,CLTR14T74BOIAA5LSVJRQRSWAHDWMJE,449000000,0.4490000000
2025-10-26T07:33:53.439212+00:00,F3,CLTR14T74BOIAA5LSVJRQRSWAHDWMJE,484000000,0.4840000000
2025-10-26T07:40:52.793668+00:00,F3,CLTR14T74BOIAA5LSVJRQRSWAHDWMJE,499900000,0.4999000000
2025-10-26T07:47:53.028605+00:00,F3,CLTR14T74BOIAA5LSVJRQRSWAHDWMJE,534800000,0.5348000000
2025-10-26T07:54:51.364639+00:00,F3,CLTR14T74BOIAA5LSVJRQRSWAHDWMJE,568400000,0.5684000000
2025-10-26T08:01:53.465053+00:00,F3,CLTR14T74BOIAA5LSVJRQRSWAHDWMJE,589700000,0.5897000000
2025-10-26T08:08:50.239219+00:00,F3,CLTR14T74BOIAA5LSVJRQRSWAHDWMJE,610500000,0.6105000000
2025-10-26T08:15:49.171964+00:00,F3,CLTR14T74BOIAA5LSVJRQRSWAHDWMJE,632900000,0.6329000000
2025-10-26T08:22:52.861626+00:00,F3,CLTR14T74BOIAA5LSVJRQRSWAHDWMJE,660800000,0.6608000000
2025-10-26T08:32:51.041152+00:00,F3,CLTR14T74BOIAA5LSVJRQRSWAHDWMJE,682600000,0.6826000000
2025-10-26T08:58:49.582897+00:00,F3,CLTR14T74BOIAA5LSVJRQRSWAHDWMJE,658200000,0.6582000000
2025-10-26T09:17:51.217798+00:00,F3,CLTR14T74BOIAA5LSVJRQRSWAHDWMJE,655900000,0.6559000000
2025-10-26T09:36:50.832350+00:00,F3,CLTR14T74BOIAA5LSVJRQRSWAHDWMJE,656700000,0.6567000000
2025-10-26T07:00:52.533258+00:00,G3,CLTR14IIVQJV66AR6OZ3DJKNFRDYOLU,407500000,0.4075000000
2025-10-26T07:07:51.380587+00:00,G3,CLTR14IIVQJV66AR6OZ3DJKNFRDYOLU,409900000,0.4099000000
2025-10-26T07:14:50.178492+00:00,G3,CLTR14IIVQJV66AR6OZ3DJKNFRDYOLU,423800000,0.4238000000
2025-10-26T07:24:09.487456+00:00,G3,CLTR14IIVQJV66AR6OZ3DJKNFRDYOLU,446000000,0.4460000000
2025-10-26T07:33:53.439212+00:00,G3,CLTR14IIVQJV66AR6OZ3DJKNFRDYOLU,484900000,0.4849000000
2025-10-26T07:40:52.793668+00:00,G3,CLTR14IIVQJV66AR6OZ3DJKNFRDYOLU,502500000,0.5025000000
2025-10-26T07:47:53.028605+00:00,G3,CLTR14IIVQJV66AR6OZ3DJKNFRDYOLU,526500000,0.5265000000
2025-10-26T07:54:51.364639+00:00,G3,CLTR14IIVQJV66AR6OZ3DJKNFRDYOLU,543900000,0.5439000000
2025-10-26T08:01:53.465053+00:00,G3,CLTR14IIVQJV66AR6OZ3DJKNFRDYOLU,564100000,0.5641000000
2025-10-26T08:08:50.239219+00:00,G3,CLTR14IIVQJV66AR6OZ3DJKNFRDYOLU,593200000,0.5932000000
2025-10-26T08:15:49.171964+00:00,G3,CLTR14IIVQJV66AR6OZ3DJKNFRDYOLU,618600000,0.6186000000
2025-10-26T08:22:52.861626+00:00,G3,CLTR14IIVQJV66AR6OZ3DJKNFRDYOLU,643700000,0.6437000000
2025-10-26T08:32:51.041152+00:00,G3,CLTR14IIVQJV66AR6OZ3DJKNFRDYOLU,643500000,0.6435000000
2025-10-26T08:58:49.582897+00:00,G3,CLTR14IIVQJV66AR6OZ3DJKNFRDYOLU,627300000,0.6273000000
